time (s) →,0.52083,0.625,0.72917,0.83333,0.9375,1.0417,1.1458,1.25,1.3542,1.4583,1.5625,1.6667,1.7708,1.875,1.9792,2.0833,2.1875,2.2917,2.3958,2.5,2.6042,2.7083,2.8125,2.9167,3.0208,3.125,3.2292,3.3333,3.4375,3.5417,3.6458,3.75,3.8542,3.9583,4.0625,4.1667,4.2708,4.375,4.4792,4.5833,4.6875,4.7917,4.8958,5,5.1042,5.2083,5.3125,5.4167,5.5208,5.625,5.7292,5.8333,5.9375,6.0417,6.1458,6.25,6.3542
frequency (Hz),FFT amplitude (mV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216.32,0.23189,0.31076,0.37961,0.41118,0.42596,0.38693,0.33159,0.38557,0.44598,0.46529,0.45715,0.44225,0.43499,0.41847,0.36007,0.24635,0.095554,0.036445,0.23817,0.38303,0.45521,0.41747,0.28578,0.37022,0.4132,0.29038,0.25748,0.43444,0.48865,0.49297,0.49289,0.45998,0.34906,0.34663,0.48301,0.61466,0.7795,0.96644,1.0956,1.1025,0.98637,0.80098,0.62516,0.51908,0.46682,0.38886,0.25979,0.32754,0.40325,0.4325,0.44644,0.47345,0.51532,0.54674,15.429,14.307,14.307
215.36,0.42024,0.3796,0.28276,0.25966,0.44296,0.52325,0.52016,0.45057,0.34083,0.3523,0.37618,0.25703,0.23886,0.38734,0.39786,0.32464,0.23255,0.21931,0.2687,0.37729,0.48449,0.54459,0.5551,0.53566,0.49542,0.45103,0.43672,0.43534,0.38217,0.18839,0.33229,0.49643,0.56799,0.56615,0.4516,0.37341,0.78965,1.0374,1.1008,0.98454,0.78464,0.65296,0.5162,0.19034,0.40548,0.50617,0.51485,0.49172,0.4499,0.391,0.35394,0.381,0.4539,0.50936,15.429,14.267,14.267
214.4,0.52375,0.50038,0.48705,0.50681,0.55869,0.60208,0.59985,0.52953,0.42909,0.42759,0.45528,0.4437,0.43937,0.46216,0.47542,0.44763,0.37949,0.27575,0.2054,0.36632,0.51227,0.5984,0.59912,0.51035,0.40312,0.42188,0.42954,0.35607,0.31771,0.39355,0.48635,0.55234,0.58135,0.63047,0.70752,0.83579,1.0443,1.1757,1.1175,0.85657,0.4551,0.5049,0.5918,0.58422,0.57293,0.56999,0.53798,0.47227,0.37477,0.22037,0.11499,0,0.28827,0.42542,15.429,14.227,14.227
213.44,0.35976,0.42029,0.43659,0.41837,0.45037,0.52408,0.56962,0.5859,0.58839,0.57936,0.54283,0.4541,0.32939,0.39065,0.48318,0.49703,0.44279,0.35589,0.28408,0.34833,0.49242,0.60081,0.62129,0.5378,0.42132,0.45184,0.4712,0.41023,0.38311,0.50093,0.60187,0.62039,0.48758,0.42456,0.82506,1.1228,1.3015,1.3309,1.208,0.98531,0.74911,0.58711,0.52422,0.54021,0.5497,0.49441,0.38215,0.2814,0.31895,0.34961,0.33084,0.34782,0.3918,0.42213,15.429,14.186,14.186
212.48,0.3285,0.28811,0.23953,0.25929,0.30349,0.44859,0.42447,0.27495,0.48889,0.55519,0.49941,0.4329,0.40756,0.46669,0.53141,0.48634,0.34838,0.30786,0.29862,0.36231,0.46106,0.52242,0.6139,0.68105,0.67104,0.58477,0.45617,0.43426,0.51247,0.55493,0.58867,0.6528,0.72574,0.82902,1.0093,1.2173,1.3525,1.3254,1.1101,0.77277,0.56785,0.48038,0.29861,0.46104,0.45132,0.28618,0.28599,0.31873,0.3522,0.38487,0.41295,0.46547,0.48535,0.37511,15.429,14.146,14.146
211.52,0.64628,0.58714,0.56585,0.6219,0.6938,0.72303,0.69521,0.66958,0.68019,0.63891,0.48845,0.41622,0.60752,0.72016,0.73887,0.66867,0.5579,0.54522,0.60597,0.61832,0.53172,0.36909,0.59014,0.77024,0.81605,0.73432,0.57422,0.55837,0.6204,0.54738,0.34849,0.63299,0.77746,0.69131,0.64045,1.0267,1.2428,1.2472,1.0777,0.80196,0.64811,0.74026,0.77922,0.76035,0.70389,0.62365,0.60905,0.63597,0.61881,0.51641,0.42782,0.5945,0.72321,0.77141,15.429,14.105,14.105
210.56,0.87966,0.89077,0.89422,0.91054,0.93084,0.93345,0.90749,0.8576,0.7988,0.75058,0.73283,0.75973,0.81986,0.86756,0.86863,0.82972,0.79056,0.78337,0.79782,0.80007,0.77526,0.7513,0.75679,0.79615,0.85831,0.89279,0.87139,0.80428,0.73176,0.71181,0.79523,0.92397,1.0009,0.98225,1.0089,1.1138,1.1084,0.99073,0.92094,0.92724,0.92689,0.92089,0.92319,0.91621,0.89105,0.86662,0.84871,0.83618,0.81682,0.80225,0.81353,0.8675,0.92866,0.96537,15.429,14.064,14.064
209.6,0.83019,0.79602,0.74232,0.75823,0.80621,0.80762,0.75016,0.65866,0.55999,0.49722,0.53784,0.64482,0.73865,0.77323,0.72504,0.61168,0.53435,0.59516,0.67685,0.72357,0.72814,0.67458,0.53394,0.39696,0.6334,0.81204,0.86984,0.7923,0.5315,0.3893,0.76646,0.99029,1.1618,1.2824,1.31,1.1957,0.91531,0.45892,0.46725,0.64195,0.70679,0.7014,0.67177,0.69325,0.70217,0.65751,0.6623,0.7005,0.67823,0.64604,0.7229,0.78956,0.79332,0.78045,15.429,14.023,14.023
208.64,0.60209,0.50291,0.26733,0.39569,0.52035,0.49642,0.40096,0.31789,0.25615,0.19353,0.25049,0.35295,0.48443,0.56138,0.52125,0.37071,0.23858,0.30161,0.40383,0.44082,0.43901,0.46945,0.47629,0.47957,0.53966,0.63333,0.73162,0.77711,0.76719,0.75653,0.74199,0.69242,0.88912,1.186,1.3173,1.2364,0.98166,0.65739,0.31823,0.36655,0.44875,0.39758,0.2479,0.41232,0.48352,0.38104,0.40678,0.54742,0.52431,0.42547,0.57356,0.62969,0.45013,0.33904,15.429,13.982,13.982
207.68,0.27806,0.39114,0.45097,0.46763,0.43906,0.33666,0.14017,0.17653,0.13521,0.22829,0.24261,0.20927,0.38606,0.49318,0.50398,0.417,0.2584,0.26737,0.31134,0.27396,0.20003,0.3378,0.4375,0.43086,0.29975,0.31103,0.50661,0.65104,0.70436,0.64572,0.56922,0.56193,0.807,1.1524,1.3281,1.2645,1.0125,0.67781,0.40682,0.33071,0.35948,0.37137,0.38091,0.45517,0.53425,0.58374,0.57738,0.5432,0.55521,0.63434,0.70823,0.73809,0.72717,0.6988,15.429,13.941,13.941
